frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
284,57.78,PROBE,0.4142,0.5918,0.0,0.0011,0.0035,0.0,0.0,0.0,
285,57.96,HOLD,0.4116,0.5879,0.0,0.0012,0.0035,0.0,0.0,0.0,G2
286,58.148,HOLD,0.2911,0.5822,0.0,0.0005,0.004,0.0,0.0,0.0,
287,58.33,HOLD,0.2878,0.5757,0.0,-0.0002,0.0045,0.0,0.0,0.0,
288,58.514,PROBE,0.2829,0.5657,0.0,-0.0009,0.005,0.0,0.0,0.0,G5
289,58.692,PROBE,0.2834,0.5668,0.0,-0.0015,0.0055,0.0,0.0,0.0,
290,58.869,PROBE,0.2816,0.5633,0.0,-0.0022,0.0059,0.0,0.0,0.0,
291,59.043,COMMIT,0.2719,0.5438,0.0,-0.0029,0.0064,0.0,0.0,0.0,G3
292,59.221,COMMIT,0.526,0.5402,0.5119,-0.002,0.007,0.3431,0.9804,0.0,
293,59.402,CRUISE,0.2471,0.4942,0.0,-0.0029,0.0077,0.1,0.0,0.0,G7_from_commit
294,59.578,CRUISE,0.244,0.4881,0.0,-0.0038,0.0083,0.05,0.0,0.0,
295,59.757,CRUISE,0.266,0.532,0.0,-0.0052,0.0085,0.1031,0.104,0.0,
296,59.943,CRUISE,0.2844,0.5687,0.0,-0.0056,0.0088,0.241,0.4743,0.0,
297,60.126,PROBE,0.5603,0.5621,0.5585,-0.0042,0.0098,0.424,0.9827,0.0,G1
298,60.302,PROBE,0.5654,0.5565,0.5743,-0.0027,0.0108,0.4277,0.9838,0.0,
299,60.48,PROBE,0.5598,0.5554,0.5643,-0.0021,0.0116,0.4301,0.9841,0.0,
300,60.654,COMMIT,0.2777,0.5554,0.0,-0.0033,0.0119,0.0,0.0,0.0,G3
301,60.827,COMMIT,0.5579,0.5546,0.5612,-0.0026,0.0127,0.3445,0.9842,0.0,
302,61.003,CRUISE,0.2773,0.5546,0.0,-0.0037,0.0131,0.1,0.0,0.0,G7_from_commit
303,61.183,CRUISE,0.5606,0.5554,0.5658,-0.002,0.0137,0.4444,0.9841,0.0,
304,61.363,CRUISE,0.2785,0.557,0.0,-0.0021,0.0138,0.1,0.0,0.0,
305,61.542,PROBE,0.5612,0.555,0.5673,-0.0002,0.0142,0.4439,0.9826,0.0,G1
306,61.719,PROBE,0.2781,0.5562,0.0,-0.0001,0.0141,0.1,0.0,0.0,
307,61.909,PROBE,0.2787,0.5574,0.0,0.0002,0.0137,0.0833,0.0,0.0,
308,62.085,PROBE,0.279,0.5581,0.0,0.0006,0.0132,0.0714,0.0,0.0,
309,62.26,PROBE,0.5619,0.558,0.5658,0.0019,0.0144,0.3432,0.9806,0.0,
310,62.437,PROBE,0.279,0.558,0.0,0.0014,0.0147,0.0,0.0,0.0,
311,62.613,PROBE,0.279,0.558,0.0,0.001,0.0149,0.0,0.0,0.0,
312,62.792,PROBE,0.5729,0.5574,0.5884,0.0026,0.0162,0.3427,0.9791,0.0,
313,62.968,PROBE,0.2787,0.5574,0.0,0.0022,0.0165,0.3097,0.8847,0.0,
314,63.145,PROBE,0.2787,0.5574,0.0,0.0019,0.0167,0.0,0.0,0.0,
315,63.324,PROBE,0.2787,0.5574,0.0,0.0017,0.0168,0.0,0.0,0.0,
316,63.502,PROBE,0.2787,0.5574,0.0,0.0007,0.0169,0.0,0.0,0.0,
317,63.683,COMMIT,0.2787,0.5574,0.0,-0.0003,0.017,0.0,0.0,0.0,G3
318,63.862,COMMIT,0.2806,0.5612,0.0,-0.0014,0.017,0.0101,0.0288,0.0,
319,64.055,CRUISE,0.2906,0.5813,0.0,-0.0024,0.0169,0.0664,0.0324,0.0,G7_from_commit
320,64.28,CRUISE,0.2906,0.5813,0.0,-0.0034,0.0169,0.05,0.0,0.0,
321,64.477,CRUISE,0.406,0.58,0.0,-0.0037,0.0167,0.2697,0.5802,0.0,
322,64.714,PROBE,0.4065,0.5808,0.0,-0.0023,0.0158,0.3365,0.747,0.0,G1
323,64.936,PROBE,0.4065,0.5808,0.0,-0.0028,0.0155,0.08,0.0,0.0,
324,65.161,PROBE,0.4065,0.5808,0.0,-0.0034,0.015,0.0667,0.0,0.0,
325,65.402,PROBE,0.3879,0.5541,0.0,-0.004,0.0146,0.0,0.0,0.0,
326,65.592,PROBE,0.3538,0.5055,0.0,-0.0048,0.0143,0.0,0.0,0.0,
327,65.792,PROBE,0.3545,0.5065,0.0,-0.0037,0.0132,0.0,0.0,0.0,
328,65.98,PROBE,0.3553,0.5075,0.0,-0.0025,0.0119,0.0,0.0,0.0,
329,66.16,PROBE,0.3558,0.5083,0.0,-0.0012,0.0106,0.0,0.0,0.0,
330,66.363,PROBE,0.3604,0.5148,0.0,-0.0017,0.0104,0.3341,0.9547,0.0,
331,66.55,PROBE,0.3614,0.5163,0.0,-0.0003,0.009,0.3404,0.9725,0.0,
332,66.724,PROBE,0.3705,0.5293,0.0,-0.0008,0.0088,0.3428,0.9794,0.0,
333,66.907,PROBE,0.3791,0.5415,0.0,0.0008,0.0074,0.344,0.9827,0.0,
334,67.09,PROBE,0.3783,0.5405,0.0,0.0005,0.0073,0.3446,0.9847,0.0,
335,67.265,PROBE,0.3786,0.5409,0.0,0.0021,0.0058,0.3451,0.9861,0.0,
336,67.449,PROBE,0.3785,0.5408,0.0,0.0018,0.0057,0.3456,0.9874,0.0,
337,67.623,PROBE,0.377,0.5386,0.0,0.0014,0.0055,0.2937,0.8392,0.0,
338,67.804,HOLD,0.3809,0.5441,0.0,0.0011,0.0053,0.3017,0.8619,0.0,G2
339,67.976,HOLD,0.3791,0.5415,0.0,0.0026,0.0039,0.3175,0.9071,0.0,
340,68.16,HOLD,0.3775,0.5393,0.0,0.0023,0.0038,0.325,0.9287,0.0,
341,68.35,HOLD,0.3768,0.5383,0.0,0.0019,0.0036,0.3462,0.989,0.0,
342,68.553,HOLD,0.3769,0.5385,0.0,0.0035,0.002,0.3249,0.9282,0.0,
343,68.73,HOLD,0.3785,0.5408,0.0,0.0031,0.0018,0.3462,0.9893,0.0,
344,68.905,HOLD,0.3779,0.5398,0.0,0.0028,0.0016,0.3464,0.9897,0.0,
345,69.093,HOLD,0.377,0.5386,0.0,0.0023,0.0014,0.3464,0.9898,0.0,
346,69.267,HOLD,0.3803,0.5432,0.0,0.0019,0.0012,0.3249,0.9282,0.0,
347,69.448,HOLD,0.5432,0.5413,0.5476,0.0024,0.0019,0.3464,0.9898,0.0,
348,69.625,HOLD,0.3776,0.5394,0.0,0.0018,0.0016,0.329,0.9399,0.0,
349,69.809,HOLD,0.3637,0.5195,0.0,0.0011,0.0014,0.0,0.0,0.0,
350,69.992,HOLD,0.3637,0.5195,0.0,0.0004,0.0011,0.0,0.0,0.0,
351,70.182,HOLD,0.3649,0.5212,0.0,0.0004,0.0011,0.0,0.0,0.0,
352,70.363,HOLD,0.3662,0.5231,0.0,0.0005,0.0011,0.0,0.0,0.0,
353,70.542,HOLD,0.3662,0.5231,0.0,0.0006,0.0011,0.0,0.0,0.0,
354,70.725,HOLD,0.3662,0.5231,0.0,0.0007,0.001,0.0,0.0,0.0,
355,70.902,HOLD,0.3662,0.5231,0.0,0.0007,0.001,0.0,0.0,0.0,
356,71.08,HOLD,0.3662,0.5231,0.0,0.0005,0.001,0.0,0.0,0.0,
357,71.269,HOLD,0.3662,0.5231,0.0,0.0003,0.001,0.0,0.0,0.0,
358,71.465,HOLD,0.3662,0.5231,0.0,0.0001,0.001,0.0,0.0,0.0,
359,71.654,PROBE,0.3662,0.5231,0.0,-0.0001,0.001,0.0,0.0,0.0,G5
360,71.859,PROBE,0.3655,0.5221,0.0,-0.0003,0.001,0.0,0.0,0.0,
361,72.082,PROBE,0.3666,0.5236,0.0,-0.0005,0.001,0.0,0.0,0.0,
362,72.292,PROBE,0.3586,0.5123,0.0,-0.0007,0.001,0.0,0.0,0.0,
363,72.502,PROBE,0.3466,0.4951,0.0,-0.0009,0.001,0.0,0.0,0.0,
364,72.712,PROBE,0.3472,0.4961,0.0,-0.0011,0.001,0.0,0.0,0.0,
365,72.925,PROBE,0.3476,0.4965,0.0,-0.0012,0.0011,0.0,0.0,0.0,
366,73.128,PROBE,0.3476,0.4966,0.0,-0.0014,0.0011,0.0,0.0,0.0,
367,73.311,PROBE,0.3483,0.4976,0.0,-0.0015,0.0011,0.0,0.0,0.0,
368,73.511,PROBE,0.3353,0.479,0.0,-0.0017,0.0012,0.0,0.0,0.0,
369,73.723,COMMIT,0.2383,0.4767,0.0,-0.0025,0.0017,0.0,0.0,0.0,G3
370,73.972,COMMIT,0.2386,0.4773,0.0,-0.0032,0.0022,0.0,0.0,0.0,
371,74.22,CRUISE,0.2389,0.4778,0.0,-0.0039,0.0027,0.0,0.0,0.0,G7_from_commit
372,74.42,CRUISE,0.2316,0.4632,0.0,-0.0046,0.0032,0.0,0.0,0.0,
373,74.603,CRUISE,0.2318,0.4635,0.0,-0.0052,0.0036,0.0,0.0,0.0,
374,74.787,CRUISE,0.2319,0.4639,0.0,-0.0057,0.004,0.0,0.0,0.0,
375,74.979,CRUISE,0.2321,0.4643,0.0,-0.0062,0.0044,0.0,0.0,0.0,
376,75.163,CRUISE,0.1976,0.3951,0.0,-0.0068,0.0049,0.0,0.0,0.0,
377,75.368,CRUISE,0.2747,0.3925,0.0,-0.0057,0.0035,0.0,0.0,0.0,
378,75.585,CRUISE,0.2625,0.375,0.0,-0.0057,0.0035,0.0,0.0,0.0,
379,75.809,CRUISE,0.2625,0.375,0.0,-0.0058,0.0035,0.0,0.0,0.0,
380,76.058,CRUISE,0.2625,0.375,0.0,-0.0058,0.0035,0.0,0.0,0.0,
381,76.295,CRUISE,0.2625,0.375,0.0,-0.0057,0.0035,0.0,0.0,0.0,
382,76.514,CRUISE,0.2625,0.375,0.0,-0.0056,0.0034,0.0,0.0,0.0,
383,76.715,CRUISE,0.2625,0.375,0.0,-0.0055,0.0033,0.0,0.0,0.0,
384,76.919,CRUISE,0.2625,0.375,0.0,-0.0053,0.0032,0.0,0.0,0.0,
385,77.122,CRUISE,0.3056,0.4366,0.0,-0.0048,0.0031,0.0024,0.0068,0.0,
386,77.327,CRUISE,0.3056,0.4366,0.0,-0.0043,0.0029,0.0,0.0,0.0,
387,77.541,CRUISE,0.3056,0.4366,0.0,-0.0037,0.0028,0.0,0.0,0.0,
388,77.745,CRUISE,0.3056,0.4366,0.0,-0.0031,0.0026,0.0,0.0,0.0,
389,77.949,CRUISE,0.3056,0.4366,0.0,-0.0025,0.0024,0.0,0.0,0.0,
390,78.164,CRUISE,0.3056,0.4366,0.0,-0.0018,0.0022,0.0,0.0,0.0,
391,78.369,CRUISE,0.3056,0.4366,0.0,-0.0011,0.002,0.0,0.0,0.0,
392,78.572,CRUISE,0.3056,0.4366,0.0,-0.0005,0.0018,0.0,0.0,0.0,
393,78.78,CRUISE,0.3056,0.4366,0.0,0.0001,0.0017,0.0,0.0,0.0,
394,78.992,CRUISE,0.3056,0.4366,0.0,0.0007,0.0016,0.0,0.0,0.0,
395,79.195,CRUISE,0.3056,0.4366,0.0,0.0014,0.0014,0.0,0.0,0.0,
396,79.392,CRUISE,0.3056,0.4366,0.0,0.002,0.0013,0.0,0.0,0.0,
397,79.606,CRUISE,0.3056,0.4366,0.0,0.0027,0.0011,0.0,0.0,0.0,
398,79.819,CRUISE,0.3056,0.4366,0.0,0.0033,0.0011,0.0,0.0,0.0,
399,80.026,CRUISE,0.3056,0.4366,0.0,0.0033,0.001,0.0,0.0,0.0,
400,80.236,CRUISE,0.3056,0.4366,0.0,0.0032,0.001,0.0,0.0,0.0,
401,80.447,CRUISE,0.3056,0.4366,0.0,0.0031,0.001,0.0,0.0,0.0,
402,80.646,CRUISE,0.3056,0.4366,0.0,0.0029,0.0009,0.0,0.0,0.0,
403,80.846,CRUISE,0.2183,0.4366,0.0,0.0021,0.001,0.0,0.0,0.0,
404,81.045,CRUISE,0.2183,0.4366,0.0,0.0013,0.001,0.0,0.0,0.0,
405,81.253,CRUISE,0.2183,0.4366,0.0,0.0006,0.0011,0.0,0.0,0.0,
406,81.458,CRUISE,0.2183,0.4366,0.0,-0.0004,0.001,0.0,0.0,0.0,
407,81.667,CRUISE,0.2183,0.4366,0.0,-0.0009,0.0011,0.0,0.0,0.0,
408,81.876,CRUISE,0.2183,0.4366,0.0,-0.0014,0.0012,0.0,0.0,0.0,
409,82.087,CRUISE,0.2183,0.4366,0.0,-0.0019,0.0013,0.0,0.0,0.0,
410,82.293,CRUISE,0.2183,0.4366,0.0,-0.0024,0.0014,0.0,0.0,0.0,
411,82.501,CRUISE,0.2183,0.4366,0.0,-0.0029,0.0015,0.0,0.0,0.0,
412,82.715,CRUISE,0.2183,0.4366,0.0,-0.0033,0.0016,0.0,0.0,0.0,
413,82.923,CRUISE,0.2183,0.4366,0.0,-0.0038,0.0017,0.0,0.0,0.0,
414,83.129,CRUISE,0.2183,0.4366,0.0,-0.0042,0.0018,0.0,0.0,0.0,
415,83.343,CRUISE,0.1875,0.375,0.0,-0.0045,0.002,0.0,0.0,0.0,
416,83.557,CRUISE,0.1875,0.375,0.0,-0.0047,0.0021,0.0,0.0,0.0,
417,83.773,CRUISE,0.2625,0.375,0.0,-0.0044,0.0021,0.0,0.0,0.0,
418,83.983,CRUISE,0.2625,0.375,0.0,-0.0041,0.002,0.0,0.0,0.0,
419,84.217,CRUISE,0.2625,0.375,0.0,-0.0038,0.0019,0.0,0.0,0.0,
420,84.432,CRUISE,0.2625,0.375,0.0,-0.0034,0.0019,0.0,0.0,0.0,
421,84.643,CRUISE,0.2625,0.375,0.0,-0.0031,0.0018,0.0,0.0,0.0,
422,84.856,CRUISE,0.2625,0.375,0.0,-0.0027,0.0017,0.0,0.0,0.0,
423,85.068,CRUISE,0.2625,0.375,0.0,-0.0023,0.0016,0.0,0.0,0.0,
424,85.272,CRUISE,0.2625,0.375,0.0,-0.0019,0.0015,0.0,0.0,0.0,
425,85.48,CRUISE,0.2625,0.375,0.0,-0.0014,0.0014,0.0,0.0,0.0,
426,85.695,CRUISE,0.2625,0.375,0.0,-0.0009,0.0013,0.0,0.0,0.0,
427,85.917,CRUISE,0.2625,0.375,0.0,-0.0005,0.0012,0.0,0.0,0.0,
428,86.144,CRUISE,0.2625,0.375,0.0,0.0,0.0011,0.0,0.0,0.0,
429,86.377,CRUISE,0.2625,0.375,0.0,0.0006,0.001,0.0,0.0,0.0,
430,86.598,CRUISE,0.2625,0.375,0.0,0.0011,0.0009,0.0,0.0,0.0,
431,86.81,CRUISE,0.2625,0.375,0.0,0.0017,0.0008,0.0,0.0,0.0,
432,87.027,CRUISE,0.2625,0.375,0.0,0.0023,0.0006,0.0,0.0,0.0,
433,87.246,CRUISE,0.2625,0.375,0.0,0.0023,0.0006,0.0,0.0,0.0,
434,87.464,CRUISE,0.2625,0.375,0.0,0.0022,0.0006,0.0,0.0,0.0,
435,87.681,CRUISE,0.2625,0.375,0.0,0.0022,0.0006,0.0,0.0,0.0,
436,87.901,CRUISE,0.2625,0.375,0.0,0.0021,0.0006,0.0,0.0,0.0,
437,88.119,CRUISE,0.2625,0.375,0.0,0.0021,0.0006,0.0,0.0,0.0,
438,88.329,CRUISE,0.2625,0.375,0.0,0.002,0.0006,0.0,0.0,0.0,
439,88.559,CRUISE,0.2625,0.375,0.0,0.0018,0.0005,0.0,0.0,0.0,
440,88.78,CRUISE,0.2625,0.375,0.0,0.0017,0.0005,0.0,0.0,0.0,
441,88.999,CRUISE,0.2625,0.375,0.0,0.0015,0.0005,0.0,0.0,0.0,
442,89.207,CRUISE,0.2625,0.375,0.0,0.0014,0.0004,0.0,0.0,0.0,
443,89.416,CRUISE,0.1875,0.375,0.0,0.0007,0.0005,0.0,0.0,0.0,
444,89.623,CRUISE,0.2625,0.375,0.0,0.0005,0.0005,0.0,0.0,0.0,
445,89.827,CRUISE,0.1875,0.375,0.0,-0.0004,0.0005,0.0,0.0,0.0,
446,90.032,CRUISE,0.1875,0.375,0.0,-0.0013,0.0005,0.0,0.0,0.0,
447,90.244,CRUISE,0.1875,0.375,0.0,-0.0017,0.0006,0.0,0.0,0.0,
448,90.45,CRUISE,0.1875,0.375,0.0,-0.0021,0.0008,0.0,0.0,0.0,
449,90.659,CRUISE,0.1875,0.375,0.0,-0.0024,0.0009,0.0,0.0,0.0,
450,90.877,CRUISE,0.1875,0.375,0.0,-0.0027,0.001,0.0,0.0,0.0,
451,91.082,CRUISE,0.1875,0.375,0.0,-0.0029,0.0011,0.0,0.0,0.0,
452,91.298,CRUISE,0.1875,0.375,0.0,-0.0031,0.0012,0.0,0.0,0.0,
453,91.511,CRUISE,0.1875,0.375,0.0,-0.0033,0.0012,0.0,0.0,0.0,
454,91.721,CRUISE,0.1875,0.375,0.0,-0.0035,0.0013,0.0,0.0,0.0,
455,91.946,CRUISE,0.1875,0.375,0.0,-0.0036,0.0013,0.0,0.0,0.0,
456,92.163,CRUISE,0.1875,0.375,0.0,-0.0037,0.0014,0.0,0.0,0.0,
457,92.378,CRUISE,0.2625,0.375,0.0,-0.0032,0.0014,0.0,0.0,0.0,
458,92.598,CRUISE,0.3262,0.466,0.0,-0.0024,0.0017,0.0053,0.015,0.0,
459,92.812,CRUISE,0.332,0.4742,0.0,-0.0015,0.0019,0.0052,0.0149,0.0,
460,93.038,CRUISE,0.332,0.4742,0.0,-0.0007,0.0022,0.0,0.0,0.0,
461,93.264,CRUISE,0.332,0.4742,0.0,0.0001,0.0025,0.0,0.0,0.0,
462,93.499,CRUISE,0.3329,0.4756,0.0,0.0009,0.0028,0.0393,0.1122,0.0,
463,93.728,CRUISE,0.3334,0.4763,0.0,0.0016,0.003,0.0438,0.1253,0.0,
464,93.947,PROBE,0.3593,0.5133,0.0,0.0025,0.0035,0.1194,0.3413,0.0,G1
465,94.19,PROBE,0.4005,0.5721,0.0,0.0036,0.0042,0.2492,0.7121,0.0,
466,94.399,PROBE,0.4145,0.5922,0.0,0.0047,0.0051,0.2997,0.8564,0.0,
467,94.613,PROBE,0.4142,0.5917,0.0,0.0058,0.0059,0.3154,0.9012,0.0,
468,94.822,PROBE,0.4146,0.5924,0.0,0.0067,0.0066,0.3256,0.9303,0.0,
469,95.043,PROBE,0.4146,0.5924,0.0,0.0077,0.0073,0.0,0.0,0.0,
470,95.283,PROBE,0.4146,0.5924,0.0,0.0085,0.008,0.0,0.0,0.0,
471,95.508,PROBE,0.4146,0.5924,0.0,0.0093,0.0086,0.0,0.0,0.0,
472,95.726,PROBE,0.4146,0.5924,0.0,0.01,0.0091,0.0,0.0,0.0,
473,95.939,PROBE,0.4146,0.5924,0.0,0.0102,0.0093,0.0,0.0,0.0,
474,96.156,PROBE,0.4146,0.5924,0.0,0.0107,0.0097,0.0,0.0,0.0,
475,96.365,PROBE,0.4146,0.5924,0.0,0.0107,0.0097,0.0,0.0,0.0,
476,96.575,PROBE,0.4146,0.5924,0.0,0.0106,0.0095,0.0,0.0,0.0,
477,96.779,PROBE,0.4146,0.5924,0.0,0.0103,0.0092,0.0,0.0,0.0,
478,96.99,HOLD,0.4146,0.5924,0.0,0.01,0.0089,0.0,0.0,0.0,G2
479,97.33,HOLD,0.4146,0.5924,0.0,0.0095,0.0084,0.0,0.0,0.0,
480,97.777,HOLD,0.4146,0.5924,0.0,0.009,0.0078,0.0,0.0,0.0,
481,98.012,HOLD,0.4146,0.5924,0.0,0.0084,0.007,0.0,0.0,0.0,
482,98.248,HOLD,0.4146,0.5924,0.0,0.0076,0.0062,0.0,0.0,0.0,
483,98.566,HOLD,0.4146,0.5924,0.0,0.0068,0.0052,0.0,0.0,0.0,
484,98.84,HOLD,0.4146,0.5924,0.0,0.0058,0.0042,0.0,0.0,0.0,
485,99.1,HOLD,0.4146,0.5924,0.0,0.0048,0.003,0.0,0.0,0.0,
486,99.389,HOLD,0.4146,0.5924,0.0,0.0037,0.0017,0.0,0.0,0.0,
487,99.637,HOLD,0.4146,0.5924,0.0,0.0029,0.0011,0.0,0.0,0.0,
488,99.87,HOLD,0.4109,0.587,0.0,0.0026,0.001,0.0,0.0,0.0,
489,100.168,HOLD,0.412,0.5885,0.0,0.0022,0.0008,0.0,0.0,0.0,
490,100.395,HOLD,0.412,0.5885,0.0,0.0018,0.0007,0.0,0.0,0.0,
491,100.612,HOLD,0.412,0.5885,0.0,0.0013,0.0005,0.0,0.0,0.0,
492,100.818,HOLD,0.4134,0.5905,0.0,0.0009,0.0003,0.0,0.0,0.0,
493,101.029,HOLD,0.4146,0.5924,0.0,0.0004,0.0001,0.0,0.0,0.0,
494,101.24,PROBE,0.4042,0.5775,0.0,-0.0,0.0,0.0,0.0,0.0,G5
495,101.457,PROBE,0.3626,0.5181,0.0,-0.0004,0.0001,0.0,0.0,0.0,
496,101.666,PROBE,0.3243,0.4632,0.0,-0.001,0.0003,0.0,0.0,0.0,
497,101.878,COMMIT,0.3118,0.4454,0.0,-0.0016,0.0006,0.0,0.0,0.0,G3
498,102.109,COMMIT,0.2625,0.375,0.0,-0.0025,0.0013,0.0,0.0,0.0,
499,102.341,CRUISE,0.2625,0.375,0.0,-0.0032,0.0019,0.0,0.0,0.0,G7_from_commit
500,102.567,CRUISE,0.2625,0.375,0.0,-0.004,0.0025,0.0,0.0,0.0,
501,102.784,CRUISE,0.2625,0.375,0.0,-0.0046,0.003,0.0,0.0,0.0,
502,103.016,CRUISE,0.2625,0.375,0.0,-0.0052,0.0034,0.0,0.0,0.0,
503,103.228,CRUISE,0.2625,0.375,0.0,-0.0057,0.0038,0.0,0.0,0.0,
504,103.428,CRUISE,0.2625,0.375,0.0,-0.0062,0.0041,0.0,0.0,0.0,
505,103.628,CRUISE,0.2625,0.375,0.0,-0.0066,0.0044,0.0,0.0,0.0,
506,103.826,CRUISE,0.2625,0.375,0.0,-0.0069,0.0047,0.0,0.0,0.0,
507,104.033,CRUISE,0.2625,0.375,0.0,-0.0072,0.0049,0.0,0.0,0.0,
508,104.253,CRUISE,0.2625,0.375,0.0,-0.0073,0.005,0.0,0.0,0.0,
509,104.462,CRUISE,0.2625,0.375,0.0,-0.0075,0.0051,0.0,0.0,0.0,
510,104.673,CRUISE,0.2625,0.375,0.0,-0.0075,0.0051,0.0,0.0,0.0,
511,104.875,CRUISE,0.2625,0.375,0.0,-0.0075,0.0051,0.0,0.0,0.0,
512,105.082,CRUISE,0.2625,0.375,0.0,-0.0074,0.0051,0.0,0.0,0.0,
513,105.279,CRUISE,0.3486,0.4981,0.0,-0.0067,0.0048,0.0205,0.0586,0.0,
514,105.484,CRUISE,0.249,0.4981,0.0,-0.0066,0.0048,0.0,0.0,0.0,
515,105.685,PROBE,0.3852,0.5502,0.0,-0.0056,0.0046,0.1744,0.4982,0.0,G1
516,105.888,PROBE,0.3852,0.5502,0.0,-0.0045,0.0044,0.0,0.0,0.0,
517,106.092,PROBE,0.3852,0.5502,0.0,-0.0034,0.0043,0.0,0.0,0.0,
518,106.294,PROBE,0.3852,0.5502,0.0,-0.0024,0.0041,0.0,0.0,0.0,
519,106.503,PROBE,0.3852,0.5502,0.0,-0.0013,0.004,0.0,0.0,0.0,
520,106.714,PROBE,0.3852,0.5502,0.0,-0.0002,0.0039,0.0,0.0,0.0,
521,106.912,PROBE,0.3852,0.5502,0.0,0.0009,0.0037,0.0,0.0,0.0,
522,107.109,PROBE,0.3852,0.5502,0.0,0.002,0.0035,0.0,0.0,0.0,
523,107.327,PROBE,0.3852,0.5502,0.0,0.0032,0.0034,0.0,0.0,0.0,
524,107.533,PROBE,0.3852,0.5502,0.0,0.0043,0.0033,0.0,0.0,0.0,
525,107.733,PROBE,0.3852,0.5502,0.0,0.0051,0.0034,0.0,0.0,0.0,
526,107.936,PROBE,0.3852,0.5502,0.0,0.0056,0.0035,0.0,0.0,0.0,
527,108.141,PROBE,0.3852,0.5502,0.0,0.006,0.0037,0.0,0.0,0.0,
528,108.351,PROBE,0.3852,0.5502,0.0,0.0061,0.0037,0.0,0.0,0.0,
529,108.566,PROBE,0.3852,0.5502,0.0,0.0061,0.0037,0.0,0.0,0.0,
530,108.784,HOLD,0.3852,0.5502,0.0,0.006,0.0037,0.0,0.0,0.0,G2
531,108.997,HOLD,0.3852,0.5502,0.0,0.0059,0.0036,0.0,0.0,0.0,
532,109.197,HOLD,0.3852,0.5502,0.0,0.0057,0.0035,0.0,0.0,0.0,
533,109.398,HOLD,0.3852,0.5502,0.0,0.0055,0.0034,0.0,0.0,0.0,
534,109.596,HOLD,0.3852,0.5502,0.0,0.0052,0.0032,0.0,0.0,0.0,
535,109.805,HOLD,0.3852,0.5502,0.0,0.0049,0.003,0.0,0.0,0.0,
536,110.011,HOLD,0.3852,0.5502,0.0,0.0045,0.0028,0.0,0.0,0.0,
537,110.226,HOLD,0.3852,0.5502,0.0,0.0041,0.0025,0.0,0.0,0.0,
538,110.443,HOLD,0.3852,0.5502,0.0,0.0036,0.0022,0.0,0.0,0.0,
539,110.648,HOLD,0.3975,0.5678,0.0,0.0031,0.0019,0.0381,0.1089,0.0,
540,110.865,HOLD,0.3969,0.567,0.0,0.0026,0.0015,0.0412,0.1178,0.0,
541,111.063,HOLD,0.4203,0.6005,0.0,0.0021,0.0012,0.0402,0.1149,0.0,
542,111.257,HOLD,0.431,0.6158,0.0,0.0017,0.0008,0.0416,0.1189,0.0,
543,111.507,HOLD,0.4183,0.5975,0.0,0.0017,0.0008,0.0427,0.122,0.0,
544,111.744,HOLD,0.4172,0.596,0.0,0.0009,0.0002,0.0533,0.1523,0.0,
545,111.961,HOLD,0.3992,0.5703,0.0,0.001,0.0002,0.0411,0.1176,0.0,
546,112.192,HOLD,0.3992,0.5703,0.0,0.001,0.0002,0.0,0.0,0.0,
547,112.413,HOLD,0.4104,0.5863,0.0,0.001,0.0002,0.183,0.5228,0.0,
548,112.632,HOLD,0.4104,0.5863,0.0,0.0011,0.0002,0.0,0.0,0.0,
549,112.848,HOLD,0.4104,0.5863,0.0,0.0012,0.0002,0.0,0.0,0.0,
550,113.104,HOLD,0.4104,0.5863,0.0,0.0012,0.0002,0.0,0.0,0.0,
551,113.383,HOLD,0.4104,0.5863,0.0,0.0012,0.0002,0.0,0.0,0.0,
552,113.601,HOLD,0.4104,0.5863,0.0,0.0012,0.0002,0.0,0.0,0.0,
553,113.822,HOLD,0.4184,0.5978,0.0,0.0013,0.0002,0.2833,0.8094,0.0,
554,114.056,HOLD,0.4168,0.5954,0.0,0.0013,0.0002,0.0278,0.0794,0.0,
555,114.272,HOLD,0.4168,0.5954,0.0,0.0014,0.0002,0.0,0.0,0.0,
556,114.501,HOLD,0.4168,0.5954,0.0,0.0014,0.0002,0.0,0.0,0.0,
557,114.703,HOLD,0.4168,0.5954,0.0,0.0014,0.0002,0.0,0.0,0.0,
558,114.911,ABORT,0.4168,0.5954,0.0,0.0013,0.0002,0.0,0.0,0.0,G6
559,115.127,ABORT,0.4145,0.5922,0.0,0.0013,0.0002,0.3205,0.9157,0.0,
560,115.349,ABORT,0.4232,0.6046,0.0,0.0013,0.0002,0.3343,0.9551,0.0,
561,115.563,ABORT,0.4232,0.6046,0.0,0.0013,0.0002,0.0,0.0,0.0,
562,115.779,ABORT,0.4232,0.6046,0.0,0.0012,0.0002,0.0,0.0,0.0,
563,116.014,ABORT,0.4232,0.6046,0.0,0.0012,0.0002,0.0,0.0,0.0,
564,116.273,ABORT,0.4232,0.6046,0.0,0.0011,0.0002,0.0,0.0,0.0,
565,116.585,ABORT,0.4232,0.6046,0.0,0.001,0.0001,0.0,0.0,0.0,
566,116.861,ABORT,0.4232,0.6046,0.0,0.0009,0.0001,0.0,0.0,0.0,
567,117.077,ABORT,0.4232,0.6046,0.0,0.0007,0.0001,0.0,0.0,0.0,
