scenario,weather,trial,hqm,S,E,B,R,collisions,unsafe_commits,state_trace
merge_hesitation,fog,4,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE']"
merge_hesitation,fog,5,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE']"
merge_hesitation,fog,6,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD']"
merge_hesitation,fog,7,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD']"
merge_hesitation,fog,8,0.2034,-0.0,0.0,0.6422,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
merge_hesitation,fog,9,0.2034,-0.0,0.0,0.6419,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
merge_hesitation,fog,10,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE']"
merge_hesitation,fog,11,0.2034,-0.0,0.0,0.6421,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
merge_hesitation,fog,12,0.2034,-0.0,0.0,0.6419,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
merge_hesitation,fog,13,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD']"
merge_hesitation,fog,14,0.2033,-0.0,0.0,0.6417,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
merge_hesitation,fog,15,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD']"
merge_hesitation,fog,16,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE']"
merge_hesitation,fog,17,0.2034,-0.0,0.0,0.642,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
